timestamp,electricity_price,year,month,day,hour,day_of_week
2023-01-01 00:59:11,0.22,2023,1,1,0,6
2023-01-01 01:59:11,0.15,2023,1,1,1,6
2023-01-01 02:59:11,0.01,2023,1,1,2,6
2023-01-01 03:59:11,0.01,2023,1,1,3,6
2023-01-01 04:59:11,0.01,2023,1,1,4,6
2023-01-01 05:59:11,0.01,2023,1,1,5,6
2023-01-01 06:59:11,0.01,2023,1,1,6,6
2023-01-01 07:59:11,0.06,2023,1,1,7,6
2023-01-01 08:59:11,0.22,2023,1,1,8,6
2023-01-01 09:59:11,0.34,2023,1,1,9,6
2023-01-01 10:59:11,0.49,2023,1,1,10,6
2023-01-01 11:59:11,0.67,2023,1,1,11,6
2023-01-01 00:59:11,0.67,2023,1,1,0,6
2023-01-01 01:59:11,0.63,2023,1,1,1,6
2023-01-01 02:59:11,1.95,2023,1,1,2,6
2023-01-01 03:59:11,2.65,2023,1,1,3,6
2023-01-01 04:59:11,4.02,2023,1,1,4,6
2023-01-01 05:59:11,5.06,2023,1,1,5,6
2023-01-01 06:59:11,5.97,2023,1,1,6,6
2023-01-01 07:59:11,5.9,2023,1,1,7,6
2023-01-01 08:59:11,5.29,2023,1,1,8,6
2023-01-01 09:59:11,4.92,2023,1,1,9,6
2023-01-01 10:59:11,5.06,2023,1,1,10,6
2023-01-01 11:59:11,3.85,2023,1,1,11,6
2023-01-02 00:59:11,6.37,2023,1,2,0,0
2023-01-02 01:59:11,5.68,2023,1,2,1,0
2023-01-02 02:59:11,5.82,2023,1,2,2,0
2023-01-02 03:59:11,4.86,2023,1,2,3,0
2023-01-02 04:59:11,5.51,2023,1,2,4,0
2023-01-02 05:59:11,7.78,2023,1,2,5,0
2023-01-02 06:59:11,11.28,2023,1,2,6,0
2023-01-02 07:59:11,15.2,2023,1,2,7,0
2023-01-02 08:59:11,16.06,2023,1,2,8,0
2023-01-02 09:59:11,16.18,2023,1,2,9,0
2023-01-02 10:59:11,16.02,2023,1,2,10,0
2023-01-02 11:59:11,15.77,2023,1,2,11,0
2023-01-02 00:59:11,15.88,2023,1,2,0,0
2023-01-02 01:59:11,15.81,2023,1,2,1,0
2023-01-02 02:59:11,16.3,2023,1,2,2,0
2023-01-02 03:59:11,17.09,2023,1,2,3,0
2023-01-02 04:59:11,17.92,2023,1,2,4,0
2023-01-02 05:59:11,18.7,2023,1,2,5,0
2023-01-02 06:59:11,19.22,2023,1,2,6,0
2023-01-02 07:59:11,18.09,2023,1,2,7,0
2023-01-02 08:59:11,16.83,2023,1,2,8,0
2023-01-02 09:59:11,15.58,2023,1,2,9,0
2023-01-02 10:59:11,14.48,2023,1,2,10,0
2023-01-02 11:59:11,12.99,2023,1,2,11,0
2023-01-03 00:59:11,8.67,2023,1,3,0,1
2023-01-03 01:59:11,8.13,2023,1,3,1,1
2023-01-03 02:59:11,8.13,2023,1,3,2,1
2023-01-03 03:59:11,7.86,2023,1,3,3,1
2023-01-03 04:59:11,7.96,2023,1,3,4,1
2023-01-03 05:59:11,8.49,2023,1,3,5,1
2023-01-03 06:59:11,11.27,2023,1,3,6,1
2023-01-03 07:59:11,17.05,2023,1,3,7,1
2023-01-03 08:59:11,18.03,2023,1,3,8,1
2023-01-03 09:59:11,18.38,2023,1,3,9,1
2023-01-03 10:59:11,18.54,2023,1,3,10,1
2023-01-03 11:59:11,18.64,2023,1,3,11,1
2023-01-03 00:59:11,18.1,2023,1,3,0,1
2023-01-03 01:59:11,17.7,2023,1,3,1,1
2023-01-03 02:59:11,17.94,2023,1,3,2,1
2023-01-03 03:59:11,18.45,2023,1,3,3,1
2023-01-03 04:59:11,18.33,2023,1,3,4,1
2023-01-03 05:59:11,18.78,2023,1,3,5,1
2023-01-03 06:59:11,18.58,2023,1,3,6,1
2023-01-03 07:59:11,17.71,2023,1,3,7,1
2023-01-03 08:59:11,16.46,2023,1,3,8,1
2023-01-03 09:59:11,14.42,2023,1,3,9,1
2023-01-03 10:59:11,12.57,2023,1,3,10,1
2023-01-03 11:59:11,10.3,2023,1,3,11,1
2023-01-04 00:59:11,9.12,2023,1,4,0,2
2023-01-04 01:59:11,8.67,2023,1,4,1,2
2023-01-04 02:59:11,7.69,2023,1,4,2,2
2023-01-04 03:59:11,7.62,2023,1,4,3,2
2023-01-04 04:59:11,7.89,2023,1,4,4,2
2023-01-04 05:59:11,8.99,2023,1,4,5,2
2023-01-04 06:59:11,12.4,2023,1,4,6,2
2023-01-04 07:59:11,13.94,2023,1,4,7,2
2023-01-04 08:59:11,14.07,2023,1,4,8,2
2023-01-04 09:59:11,14.07,2023,1,4,9,2
2023-01-04 10:59:11,13.34,2023,1,4,10,2
2023-01-04 11:59:11,13.09,2023,1,4,11,2
2023-01-04 00:59:11,13.19,2023,1,4,0,2
2023-01-04 01:59:11,14.86,2023,1,4,1,2
2023-01-04 02:59:11,14.31,2023,1,4,2,2
2023-01-04 03:59:11,14.31,2023,1,4,3,2
2023-01-04 04:59:11,13.76,2023,1,4,4,2
2023-01-04 05:59:11,14.68,2023,1,4,5,2
2023-01-04 06:59:11,13.75,2023,1,4,6,2
2023-01-04 07:59:11,13.19,2023,1,4,7,2
2023-01-04 08:59:11,7.1,2023,1,4,8,2
2023-01-04 09:59:11,6.3,2023,1,4,9,2
2023-01-04 10:59:11,4.17,2023,1,4,10,2
2023-01-04 11:59:11,3.39,2023,1,4,11,2
2023-01-05 00:59:11,3.3,2023,1,5,0,3
2023-01-05 01:59:11,3.1,2023,1,5,1,3
2023-01-05 02:59:11,3.05,2023,1,5,2,3
2023-01-05 03:59:11,3.05,2023,1,5,3,3
2023-01-05 04:59:11,3.15,2023,1,5,4,3
2023-01-05 05:59:11,4.38,2023,1,5,5,3
2023-01-05 06:59:11,6.9,2023,1,5,6,3
2023-01-05 07:59:11,9.41,2023,1,5,7,3
2023-01-05 08:59:11,10.29,2023,1,5,8,3
2023-01-05 09:59:11,11.87,2023,1,5,9,3
2023-01-05 10:59:11,14.16,2023,1,5,10,3
2023-01-05 11:59:11,15.36,2023,1,5,11,3
2023-01-05 00:59:11,15.4,2023,1,5,0,3
2023-01-05 01:59:11,15.68,2023,1,5,1,3
2023-01-05 02:59:11,16.43,2023,1,5,2,3
2023-01-05 03:59:11,17.07,2023,1,5,3,3
2023-01-05 04:59:11,18.55,2023,1,5,4,3
2023-01-05 05:59:11,20.9,2023,1,5,5,3
2023-01-05 06:59:11,20.9,2023,1,5,6,3
2023-01-05 07:59:11,19.11,2023,1,5,7,3
2023-01-05 08:59:11,17.61,2023,1,5,8,3
2023-01-05 09:59:11,16.35,2023,1,5,9,3
2023-01-05 10:59:11,15.53,2023,1,5,10,3
2023-01-05 11:59:11,13.97,2023,1,5,11,3
2023-01-06 00:59:11,11.79,2023,1,6,0,4
2023-01-06 01:59:11,11.12,2023,1,6,1,4
2023-01-06 02:59:11,10.64,2023,1,6,2,4
2023-01-06 03:59:11,9.06,2023,1,6,3,4
2023-01-06 04:59:11,9.01,2023,1,6,4,4
2023-01-06 05:59:11,10.79,2023,1,6,5,4
2023-01-06 06:59:11,11.08,2023,1,6,6,4
2023-01-06 07:59:11,14.11,2023,1,6,7,4
2023-01-06 08:59:11,14.91,2023,1,6,8,4
2023-01-06 09:59:11,13.96,2023,1,6,9,4
2023-01-06 10:59:11,13.55,2023,1,6,10,4
2023-01-06 11:59:11,12.77,2023,1,6,11,4
2023-01-06 00:59:11,12.85,2023,1,6,0,4
2023-01-06 01:59:11,11.75,2023,1,6,1,4
2023-01-06 02:59:11,14.03,2023,1,6,2,4
2023-01-06 03:59:11,14.44,2023,1,6,3,4
2023-01-06 04:59:11,14.92,2023,1,6,4,4
2023-01-06 05:59:11,16.58,2023,1,6,5,4
2023-01-06 06:59:11,15.63,2023,1,6,6,4
2023-01-06 07:59:11,13.19,2023,1,6,7,4
2023-01-06 08:59:11,11.79,2023,1,6,8,4
2023-01-06 09:59:11,11.11,2023,1,6,9,4
2023-01-06 10:59:11,8.17,2023,1,6,10,4
2023-01-06 11:59:11,7.89,2023,1,6,11,4
2023-01-07 00:59:11,7.88,2023,1,7,0,5
2023-01-07 01:59:11,7.69,2023,1,7,1,5
2023-01-07 02:59:11,7.69,2023,1,7,2,5
2023-01-07 03:59:11,7.81,2023,1,7,3,5
2023-01-07 04:59:11,8.12,2023,1,7,4,5
2023-01-07 05:59:11,8.28,2023,1,7,5,5
2023-01-07 06:59:11,8.56,2023,1,7,6,5
2023-01-07 07:59:11,8.36,2023,1,7,7,5
2023-01-07 08:59:11,8.8,2023,1,7,8,5
2023-01-07 09:59:11,10.68,2023,1,7,9,5
2023-01-07 10:59:11,9.93,2023,1,7,10,5
2023-01-07 11:59:11,8.78,2023,1,7,11,5
2023-01-07 00:59:11,8.81,2023,1,7,0,5
2023-01-07 01:59:11,8.87,2023,1,7,1,5
2023-01-07 02:59:11,8.86,2023,1,7,2,5
2023-01-07 03:59:11,8.68,2023,1,7,3,5
2023-01-07 04:59:11,8.79,2023,1,7,4,5
2023-01-07 05:59:11,8.66,2023,1,7,5,5
2023-01-07 06:59:11,8.62,2023,1,7,6,5
2023-01-07 07:59:11,8.18,2023,1,7,7,5
2023-01-07 08:59:11,7.37,2023,1,7,8,5
2023-01-07 09:59:11,6.6,2023,1,7,9,5
2023-01-07 10:59:11,5.37,2023,1,7,10,5
2023-01-07 11:59:11,3.95,2023,1,7,11,5
2023-01-08 00:59:11,2.69,2023,1,8,0,6
2023-01-08 01:59:11,1.02,2023,1,8,1,6
2023-01-08 02:59:11,1.0,2023,1,8,2,6
2023-01-08 03:59:11,0.46,2023,1,8,3,6
2023-01-08 04:59:11,0.61,2023,1,8,4,6
2023-01-08 05:59:11,1.09,2023,1,8,5,6
2023-01-08 06:59:11,0.99,2023,1,8,6,6
2023-01-08 07:59:11,1.81,2023,1,8,7,6
2023-01-08 08:59:11,2.98,2023,1,8,8,6
2023-01-08 09:59:11,3.2,2023,1,8,9,6
2023-01-08 10:59:11,3.87,2023,1,8,10,6
2023-01-08 11:59:11,5.17,2023,1,8,11,6
2023-01-08 00:59:11,5.17,2023,1,8,0,6
2023-01-08 01:59:11,5.39,2023,1,8,1,6
2023-01-08 02:59:11,6.04,2023,1,8,2,6
2023-01-08 03:59:11,6.98,2023,1,8,3,6
2023-01-08 04:59:11,7.27,2023,1,8,4,6
2023-01-08 05:59:11,7.61,2023,1,8,5,6
2023-01-08 06:59:11,7.69,2023,1,8,6,6
2023-01-08 07:59:11,7.22,2023,1,8,7,6
2023-01-08 08:59:11,6.71,2023,1,8,8,6
2023-01-08 09:59:11,6.32,2023,1,8,9,6
2023-01-08 10:59:11,5.5,2023,1,8,10,6
2023-01-08 11:59:11,5.09,2023,1,8,11,6
2023-01-09 00:59:11,7.59,2023,1,9,0,0
2023-01-09 01:59:11,7.08,2023,1,9,1,0
2023-01-09 02:59:11,6.63,2023,1,9,2,0
2023-01-09 03:59:11,4.34,2023,1,9,3,0
2023-01-09 04:59:11,5.21,2023,1,9,4,0
2023-01-09 05:59:11,7.59,2023,1,9,5,0
2023-01-09 06:59:11,9.1,2023,1,9,6,0
2023-01-09 07:59:11,8.99,2023,1,9,7,0
2023-01-09 08:59:11,9.09,2023,1,9,8,0
2023-01-09 09:59:11,9.13,2023,1,9,9,0
2023-01-09 10:59:11,9.09,2023,1,9,10,0
2023-01-09 11:59:11,9.14,2023,1,9,11,0
2023-01-09 00:59:11,9.12,2023,1,9,0,0
2023-01-09 01:59:11,9.11,2023,1,9,1,0
2023-01-09 02:59:11,9.09,2023,1,9,2,0
2023-01-09 03:59:11,9.13,2023,1,9,3,0
2023-01-09 04:59:11,9.07,2023,1,9,4,0
2023-01-09 05:59:11,8.95,2023,1,9,5,0
2023-01-09 06:59:11,8.94,2023,1,9,6,0
2023-01-09 07:59:11,8.93,2023,1,9,7,0
2023-01-09 08:59:11,9.06,2023,1,9,8,0
2023-01-09 09:59:11,9.41,2023,1,9,9,0
2023-01-09 10:59:11,9.22,2023,1,9,10,0
2023-01-09 11:59:11,8.87,2023,1,9,11,0
2023-01-10 00:59:11,8.37,2023,1,10,0,1
2023-01-10 01:59:11,8.8,2023,1,10,1,1
2023-01-10 02:59:11,8.67,2023,1,10,2,1
2023-01-10 03:59:11,8.81,2023,1,10,3,1
2023-01-10 04:59:11,9.15,2023,1,10,4,1
2023-01-10 05:59:11,10.01,2023,1,10,5,1
2023-01-10 06:59:11,12.96,2023,1,10,6,1
2023-01-10 07:59:11,12.95,2023,1,10,7,1
2023-01-10 08:59:11,11.0,2023,1,10,8,1
2023-01-10 09:59:11,10.72,2023,1,10,9,1
2023-01-10 10:59:11,11.86,2023,1,10,10,1
2023-01-10 11:59:11,13.05,2023,1,10,11,1
2023-01-10 00:59:11,15.41,2023,1,10,0,1
2023-01-10 01:59:11,15.4,2023,1,10,1,1
2023-01-10 02:59:11,15.61,2023,1,10,2,1
2023-01-10 03:59:11,15.67,2023,1,10,3,1
2023-01-10 04:59:11,15.32,2023,1,10,4,1
2023-01-10 05:59:11,15.71,2023,1,10,5,1
2023-01-10 06:59:11,18.61,2023,1,10,6,1
2023-01-10 07:59:11,16.43,2023,1,10,7,1
2023-01-10 08:59:11,11.62,2023,1,10,8,1
2023-01-10 09:59:11,15.62,2023,1,10,9,1
2023-01-10 10:59:11,11.63,2023,1,10,10,1
2023-01-10 11:59:11,9.58,2023,1,10,11,1
2023-01-11 00:59:11,5.8,2023,1,11,0,2
2023-01-11 01:59:11,3.5,2023,1,11,1,2
2023-01-11 02:59:11,2.77,2023,1,11,2,2
2023-01-11 03:59:11,2.48,2023,1,11,3,2
2023-01-11 04:59:11,4.62,2023,1,11,4,2
2023-01-11 05:59:11,7.24,2023,1,11,5,2
2023-01-11 06:59:11,12.61,2023,1,11,6,2
2023-01-11 07:59:11,10.47,2023,1,11,7,2
2023-01-11 08:59:11,8.0,2023,1,11,8,2
2023-01-11 09:59:11,7.7,2023,1,11,9,2
2023-01-11 10:59:11,7.58,2023,1,11,10,2
2023-01-11 11:59:11,7.62,2023,1,11,11,2
2023-01-11 00:59:11,7.58,2023,1,11,0,2
2023-01-11 01:59:11,7.35,2023,1,11,1,2
2023-01-11 02:59:11,7.65,2023,1,11,2,2
2023-01-11 03:59:11,8.35,2023,1,11,3,2
2023-01-11 04:59:11,8.45,2023,1,11,4,2
2023-01-11 05:59:11,8.15,2023,1,11,5,2
2023-01-11 06:59:11,8.26,2023,1,11,6,2
2023-01-11 07:59:11,7.48,2023,1,11,7,2
2023-01-11 08:59:11,7.17,2023,1,11,8,2
2023-01-11 09:59:11,6.6,2023,1,11,9,2
2023-01-11 10:59:11,5.49,2023,1,11,10,2
2023-01-11 11:59:11,4.77,2023,1,11,11,2
2023-01-12 00:59:11,2.19,2023,1,12,0,3
2023-01-12 01:59:11,0.61,2023,1,12,1,3
2023-01-12 02:59:11,0.52,2023,1,12,2,3
2023-01-12 03:59:11,0.01,2023,1,12,3,3
2023-01-12 04:59:11,0.3,2023,1,12,4,3
2023-01-12 05:59:11,2.74,2023,1,12,5,3
2023-01-12 06:59:11,3.96,2023,1,12,6,3
2023-01-12 07:59:11,6.6,2023,1,12,7,3
2023-01-12 08:59:11,7.17,2023,1,12,8,3
2023-01-12 09:59:11,7.15,2023,1,12,9,3
2023-01-12 10:59:11,7.29,2023,1,12,10,3
2023-01-12 11:59:11,7.34,2023,1,12,11,3
2023-01-12 00:59:11,7.33,2023,1,12,0,3
2023-01-12 01:59:11,7.79,2023,1,12,1,3
2023-01-12 02:59:11,8.11,2023,1,12,2,3
2023-01-12 03:59:11,8.19,2023,1,12,3,3
2023-01-12 04:59:11,8.23,2023,1,12,4,3
2023-01-12 05:59:11,8.4,2023,1,12,5,3
2023-01-12 06:59:11,8.65,2023,1,12,6,3
2023-01-12 07:59:11,8.78,2023,1,12,7,3
2023-01-12 08:59:11,8.15,2023,1,12,8,3
2023-01-12 09:59:11,8.2,2023,1,12,9,3
2023-01-12 10:59:11,7.35,2023,1,12,10,3
2023-01-12 11:59:11,4.67,2023,1,12,11,3
2023-01-13 00:59:11,3.59,2023,1,13,0,4
2023-01-13 01:59:11,2.41,2023,1,13,1,4
2023-01-13 02:59:11,1.82,2023,1,13,2,4
2023-01-13 03:59:11,2.03,2023,1,13,3,4
2023-01-13 04:59:11,2.73,2023,1,13,4,4
2023-01-13 05:59:11,3.34,2023,1,13,5,4
2023-01-13 06:59:11,6.17,2023,1,13,6,4
2023-01-13 07:59:11,9.44,2023,1,13,7,4
2023-01-13 08:59:11,10.52,2023,1,13,8,4
2023-01-13 09:59:11,10.81,2023,1,13,9,4
2023-01-13 10:59:11,10.18,2023,1,13,10,4
2023-01-13 11:59:11,9.34,2023,1,13,11,4
2023-01-13 00:59:11,8.42,2023,1,13,0,4
2023-01-13 01:59:11,7.92,2023,1,13,1,4
2023-01-13 02:59:11,8.29,2023,1,13,2,4
2023-01-13 03:59:11,9.0,2023,1,13,3,4
2023-01-13 04:59:11,9.38,2023,1,13,4,4
2023-01-13 05:59:11,10.66,2023,1,13,5,4
2023-01-13 06:59:11,10.58,2023,1,13,6,4
2023-01-13 07:59:11,10.02,2023,1,13,7,4
2023-01-13 08:59:11,9.34,2023,1,13,8,4
2023-01-13 09:59:11,8.46,2023,1,13,9,4
2023-01-13 10:59:11,8.42,2023,1,13,10,4
2023-01-13 11:59:11,7.51,2023,1,13,11,4
2023-01-14 00:59:11,5.47,2023,1,14,0,5
2023-01-14 01:59:11,4.87,2023,1,14,1,5
2023-01-14 02:59:11,5.0,2023,1,14,2,5
2023-01-14 03:59:11,4.65,2023,1,14,3,5
2023-01-14 04:59:11,4.59,2023,1,14,4,5
2023-01-14 05:59:11,4.59,2023,1,14,5,5
2023-01-14 06:59:11,4.96,2023,1,14,6,5
2023-01-14 07:59:11,5.87,2023,1,14,7,5
2023-01-14 08:59:11,5.9,2023,1,14,8,5
2023-01-14 09:59:11,6.26,2023,1,14,9,5
2023-01-14 10:59:11,7.34,2023,1,14,10,5
2023-01-14 11:59:11,7.21,2023,1,14,11,5
2023-01-14 00:59:11,7.19,2023,1,14,0,5
2023-01-14 01:59:11,8.69,2023,1,14,1,5
2023-01-14 02:59:11,8.81,2023,1,14,2,5
2023-01-14 03:59:11,10.88,2023,1,14,3,5
2023-01-14 04:59:11,11.23,2023,1,14,4,5
2023-01-14 05:59:11,11.54,2023,1,14,5,5
2023-01-14 06:59:11,11.16,2023,1,14,6,5
2023-01-14 07:59:11,8.81,2023,1,14,7,5
2023-01-14 08:59:11,7.7,2023,1,14,8,5
2023-01-14 09:59:11,7.54,2023,1,14,9,5
2023-01-14 10:59:11,6.31,2023,1,14,10,5
2023-01-14 11:59:11,4.41,2023,1,14,11,5
2023-01-15 00:59:11,3.01,2023,1,15,0,6
2023-01-15 01:59:11,3.0,2023,1,15,1,6
2023-01-15 02:59:11,2.67,2023,1,15,2,6
2023-01-15 03:59:11,1.43,2023,1,15,3,6
2023-01-15 04:59:11,0.88,2023,1,15,4,6
2023-01-15 05:59:11,0.53,2023,1,15,5,6
2023-01-15 06:59:11,0.67,2023,1,15,6,6
2023-01-15 07:59:11,1.11,2023,1,15,7,6
2023-01-15 08:59:11,1.54,2023,1,15,8,6
2023-01-15 09:59:11,2.1,2023,1,15,9,6
2023-01-15 10:59:11,1.96,2023,1,15,10,6
2023-01-15 11:59:11,1.29,2023,1,15,11,6
2023-01-15 00:59:11,0.76,2023,1,15,0,6
2023-01-15 01:59:11,0.66,2023,1,15,1,6
2023-01-15 02:59:11,0.67,2023,1,15,2,6
2023-01-15 03:59:11,2.1,2023,1,15,3,6
2023-01-15 04:59:11,3.02,2023,1,15,4,6
2023-01-15 05:59:11,3.4,2023,1,15,5,6
2023-01-15 06:59:11,3.04,2023,1,15,6,6
2023-01-15 07:59:11,2.85,2023,1,15,7,6
2023-01-15 08:59:11,1.37,2023,1,15,8,6
2023-01-15 09:59:11,2.29,2023,1,15,9,6
2023-01-15 10:59:11,3.41,2023,1,15,10,6
2023-01-15 11:59:11,3.56,2023,1,15,11,6
2023-01-16 00:59:11,3.89,2023,1,16,0,0
2023-01-16 01:59:11,3.97,2023,1,16,1,0
2023-01-16 02:59:11,3.97,2023,1,16,2,0
2023-01-16 03:59:11,4.24,2023,1,16,3,0
2023-01-16 04:59:11,4.6,2023,1,16,4,0
2023-01-16 05:59:11,5.02,2023,1,16,5,0
2023-01-16 06:59:11,7.35,2023,1,16,6,0
2023-01-16 07:59:11,9.53,2023,1,16,7,0
2023-01-16 08:59:11,9.83,2023,1,16,8,0
2023-01-16 09:59:11,10.01,2023,1,16,9,0
2023-01-16 10:59:11,10.86,2023,1,16,10,0
2023-01-16 11:59:11,10.93,2023,1,16,11,0
2023-01-16 00:59:11,9.9,2023,1,16,0,0
2023-01-16 01:59:11,10.07,2023,1,16,1,0
2023-01-16 02:59:11,9.83,2023,1,16,2,0
2023-01-16 03:59:11,9.89,2023,1,16,3,0
2023-01-16 04:59:11,9.84,2023,1,16,4,0
2023-01-16 05:59:11,9.72,2023,1,16,5,0
2023-01-16 06:59:11,9.61,2023,1,16,6,0
2023-01-16 07:59:11,8.8,2023,1,16,7,0
2023-01-16 08:59:11,7.25,2023,1,16,8,0
2023-01-16 09:59:11,6.57,2023,1,16,9,0
2023-01-16 10:59:11,5.64,2023,1,16,10,0
2023-01-16 11:59:11,5.12,2023,1,16,11,0
2023-01-17 00:59:11,5.18,2023,1,17,0,1
2023-01-17 01:59:11,4.72,2023,1,17,1,1
2023-01-17 02:59:11,4.64,2023,1,17,2,1
2023-01-17 03:59:11,4.49,2023,1,17,3,1
2023-01-17 04:59:11,4.58,2023,1,17,4,1
2023-01-17 05:59:11,5.03,2023,1,17,5,1
2023-01-17 06:59:11,6.62,2023,1,17,6,1
2023-01-17 07:59:11,7.8,2023,1,17,7,1
2023-01-17 08:59:11,8.07,2023,1,17,8,1
2023-01-17 09:59:11,7.99,2023,1,17,9,1
2023-01-17 10:59:11,8.14,2023,1,17,10,1
2023-01-17 11:59:11,8.38,2023,1,17,11,1
2023-01-17 00:59:11,8.8,2023,1,17,0,1
2023-01-17 01:59:11,8.26,2023,1,17,1,1
2023-01-17 02:59:11,7.94,2023,1,17,2,1
2023-01-17 03:59:11,8.31,2023,1,17,3,1
2023-01-17 04:59:11,8.36,2023,1,17,4,1
2023-01-17 05:59:11,8.42,2023,1,17,5,1
2023-01-17 06:59:11,8.08,2023,1,17,6,1
2023-01-17 07:59:11,7.39,2023,1,17,7,1
2023-01-17 08:59:11,6.62,2023,1,17,8,1
2023-01-17 09:59:11,5.91,2023,1,17,9,1
2023-01-17 10:59:11,5.22,2023,1,17,10,1
2023-01-17 11:59:11,4.77,2023,1,17,11,1
2023-01-18 00:59:11,4.38,2023,1,18,0,2
2023-01-18 01:59:11,4.26,2023,1,18,1,2
2023-01-18 02:59:11,4.26,2023,1,18,2,2
2023-01-18 03:59:11,4.22,2023,1,18,3,2
2023-01-18 04:59:11,4.7,2023,1,18,4,2
2023-01-18 05:59:11,5.73,2023,1,18,5,2
2023-01-18 06:59:11,7.35,2023,1,18,6,2
2023-01-18 07:59:11,8.71,2023,1,18,7,2
2023-01-18 08:59:11,9.08,2023,1,18,8,2
2023-01-18 09:59:11,9.08,2023,1,18,9,2
2023-01-18 10:59:11,9.77,2023,1,18,10,2
2023-01-18 11:59:11,9.53,2023,1,18,11,2
2023-01-18 00:59:11,9.29,2023,1,18,0,2
2023-01-18 01:59:11,9.5,2023,1,18,1,2
2023-01-18 02:59:11,9.77,2023,1,18,2,2
2023-01-18 03:59:11,9.81,2023,1,18,3,2
2023-01-18 04:59:11,12.77,2023,1,18,4,2
2023-01-18 05:59:11,11.66,2023,1,18,5,2
2023-01-18 06:59:11,12.8,2023,1,18,6,2
2023-01-18 07:59:11,13.59,2023,1,18,7,2
2023-01-18 08:59:11,12.04,2023,1,18,8,2
2023-01-18 09:59:11,13.19,2023,1,18,9,2
2023-01-18 10:59:11,9.05,2023,1,18,10,2
2023-01-18 11:59:11,8.34,2023,1,18,11,2
2023-01-19 00:59:11,9.19,2023,1,19,0,3
2023-01-19 01:59:11,9.14,2023,1,19,1,3
2023-01-19 02:59:11,9.1,2023,1,19,2,3
2023-01-19 03:59:11,9.34,2023,1,19,3,3
2023-01-19 04:59:11,10.21,2023,1,19,4,3
2023-01-19 05:59:11,11.88,2023,1,19,5,3
2023-01-19 06:59:11,16.8,2023,1,19,6,3
2023-01-19 07:59:11,19.95,2023,1,19,7,3
2023-01-19 08:59:11,18.13,2023,1,19,8,3
2023-01-19 09:59:11,17.15,2023,1,19,9,3
2023-01-19 10:59:11,17.03,2023,1,19,10,3
2023-01-19 11:59:11,15.25,2023,1,19,11,3
2023-01-19 00:59:11,16.11,2023,1,19,0,3
2023-01-19 01:59:11,16.63,2023,1,19,1,3
2023-01-19 02:59:11,17.09,2023,1,19,2,3
2023-01-19 03:59:11,18.74,2023,1,19,3,3
2023-01-19 04:59:11,19.84,2023,1,19,4,3
2023-01-19 05:59:11,19.11,2023,1,19,5,3
2023-01-19 06:59:11,17.23,2023,1,19,6,3
2023-01-19 07:59:11,16.67,2023,1,19,7,3
2023-01-19 08:59:11,16.02,2023,1,19,8,3
2023-01-19 09:59:11,15.8,2023,1,19,9,3
2023-01-19 10:59:11,13.09,2023,1,19,10,3
2023-01-19 11:59:11,11.68,2023,1,19,11,3
2023-01-20 00:59:11,10.77,2023,1,20,0,4
2023-01-20 01:59:11,9.89,2023,1,20,1,4
2023-01-20 02:59:11,9.29,2023,1,20,2,4
2023-01-20 03:59:11,9.1,2023,1,20,3,4
2023-01-20 04:59:11,9.25,2023,1,20,4,4
2023-01-20 05:59:11,9.9,2023,1,20,5,4
2023-01-20 06:59:11,16.43,2023,1,20,6,4
2023-01-20 07:59:11,16.49,2023,1,20,7,4
2023-01-20 08:59:11,16.71,2023,1,20,8,4
2023-01-20 09:59:11,17.6,2023,1,20,9,4
2023-01-20 10:59:11,17.6,2023,1,20,10,4
2023-01-20 11:59:11,17.6,2023,1,20,11,4
2023-01-20 00:59:11,15.29,2023,1,20,0,4
2023-01-20 01:59:11,11.83,2023,1,20,1,4
2023-01-20 02:59:11,12.71,2023,1,20,2,4
2023-01-20 03:59:11,16.46,2023,1,20,3,4
2023-01-20 04:59:11,16.47,2023,1,20,4,4
2023-01-20 05:59:11,15.69,2023,1,20,5,4
2023-01-20 06:59:11,14.62,2023,1,20,6,4
2023-01-20 07:59:11,11.85,2023,1,20,7,4
2023-01-20 08:59:11,10.69,2023,1,20,8,4
2023-01-20 09:59:11,9.85,2023,1,20,9,4
2023-01-20 10:59:11,8.94,2023,1,20,10,4
2023-01-20 11:59:11,8.25,2023,1,20,11,4
2023-01-21 00:59:11,7.56,2023,1,21,0,5
2023-01-21 01:59:11,7.37,2023,1,21,1,5
2023-01-21 02:59:11,7.41,2023,1,21,2,5
2023-01-21 03:59:11,7.54,2023,1,21,3,5
2023-01-21 04:59:11,7.61,2023,1,21,4,5
2023-01-21 05:59:11,7.67,2023,1,21,5,5
2023-01-21 06:59:11,7.69,2023,1,21,6,5
2023-01-21 07:59:11,10.6,2023,1,21,7,5
2023-01-21 08:59:11,15.71,2023,1,21,8,5
2023-01-21 09:59:11,18.3,2023,1,21,9,5
2023-01-21 10:59:11,17.74,2023,1,21,10,5
2023-01-21 11:59:11,16.71,2023,1,21,11,5
2023-01-21 00:59:11,15.72,2023,1,21,0,5
2023-01-21 01:59:11,14.42,2023,1,21,1,5
2023-01-21 02:59:11,14.43,2023,1,21,2,5
2023-01-21 03:59:11,14.59,2023,1,21,3,5
2023-01-21 04:59:11,15.48,2023,1,21,4,5
2023-01-21 05:59:11,19.13,2023,1,21,5,5
2023-01-21 06:59:11,19.21,2023,1,21,6,5
