"datasetId";"startTime";"endTime";"value"
124;"2023-12-11T10:45:00.000Z";"2023-12-11T11:00:00.000Z";12262
124;"2023-12-11T10:30:00.000Z";"2023-12-11T10:45:00.000Z";12350
124;"2023-12-11T10:15:00.000Z";"2023-12-11T10:30:00.000Z";12318
124;"2023-12-11T10:00:00.000Z";"2023-12-11T10:15:00.000Z";12336
124;"2023-12-11T09:45:00.000Z";"2023-12-11T10:00:00.000Z";12342
124;"2023-12-11T09:30:00.000Z";"2023-12-11T09:45:00.000Z";12353
124;"2023-12-11T09:15:00.000Z";"2023-12-11T09:30:00.000Z";12352
124;"2023-12-11T09:00:00.000Z";"2023-12-11T09:15:00.000Z";12329
124;"2023-12-11T08:45:00.000Z";"2023-12-11T09:00:00.000Z";12373
124;"2023-12-11T08:30:00.000Z";"2023-12-11T08:45:00.000Z";12285
124;"2023-12-11T08:15:00.000Z";"2023-12-11T08:30:00.000Z";12319
124;"2023-12-11T08:00:00.000Z";"2023-12-11T08:15:00.000Z";12233
124;"2023-12-11T07:45:00.000Z";"2023-12-11T08:00:00.000Z";12250
124;"2023-12-11T07:30:00.000Z";"2023-12-11T07:45:00.000Z";12314
124;"2023-12-11T07:15:00.000Z";"2023-12-11T07:30:00.000Z";12280
124;"2023-12-11T07:00:00.000Z";"2023-12-11T07:15:00.000Z";12371
124;"2023-12-11T06:45:00.000Z";"2023-12-11T07:00:00.000Z";12416
124;"2023-12-11T06:30:00.000Z";"2023-12-11T06:45:00.000Z";12311
124;"2023-12-11T06:15:00.000Z";"2023-12-11T06:30:00.000Z";12221
124;"2023-12-11T06:00:00.000Z";"2023-12-11T06:15:00.000Z";12166
124;"2023-12-11T05:45:00.000Z";"2023-12-11T06:00:00.000Z";12243
124;"2023-12-11T05:30:00.000Z";"2023-12-11T05:45:00.000Z";12146
124;"2023-12-11T05:15:00.000Z";"2023-12-11T05:30:00.000Z";12076
124;"2023-12-11T05:00:00.000Z";"2023-12-11T05:15:00.000Z";12134
124;"2023-12-11T04:45:00.000Z";"2023-12-11T05:00:00.000Z";12048
124;"2023-12-11T04:30:00.000Z";"2023-12-11T04:45:00.000Z";11837
124;"2023-12-11T04:15:00.000Z";"2023-12-11T04:30:00.000Z";11634
124;"2023-12-11T04:00:00.000Z";"2023-12-11T04:15:00.000Z";11410
124;"2023-12-11T03:45:00.000Z";"2023-12-11T04:00:00.000Z";11258
124;"2023-12-11T03:30:00.000Z";"2023-12-11T03:45:00.000Z";11130
124;"2023-12-11T03:15:00.000Z";"2023-12-11T03:30:00.000Z";11113
124;"2023-12-11T03:00:00.000Z";"2023-12-11T03:15:00.000Z";11029
124;"2023-12-11T02:45:00.000Z";"2023-12-11T03:00:00.000Z";11017
124;"2023-12-11T02:30:00.000Z";"2023-12-11T02:45:00.000Z";10931
124;"2023-12-11T02:15:00.000Z";"2023-12-11T02:30:00.000Z";10963
124;"2023-12-11T02:00:00.000Z";"2023-12-11T02:15:00.000Z";10952
124;"2023-12-11T01:45:00.000Z";"2023-12-11T02:00:00.000Z";10914
124;"2023-12-11T01:30:00.000Z";"2023-12-11T01:45:00.000Z";10935
124;"2023-12-11T01:15:00.000Z";"2023-12-11T01:30:00.000Z";10929
124;"2023-12-11T01:00:00.000Z";"2023-12-11T01:15:00.000Z";10927
124;"2023-12-11T00:45:00.000Z";"2023-12-11T01:00:00.000Z";10943
124;"2023-12-11T00:30:00.000Z";"2023-12-11T00:45:00.000Z";10996
124;"2023-12-11T00:15:00.000Z";"2023-12-11T00:30:00.000Z";10989
124;"2023-12-11T00:00:00.000Z";"2023-12-11T00:15:00.000Z";11080
124;"2023-12-10T23:45:00.000Z";"2023-12-11T00:00:00.000Z";11103
124;"2023-12-10T23:30:00.000Z";"2023-12-10T23:45:00.000Z";11136
124;"2023-12-10T23:15:00.000Z";"2023-12-10T23:30:00.000Z";11195
124;"2023-12-10T23:00:00.000Z";"2023-12-10T23:15:00.000Z";11317
124;"2023-12-10T22:45:00.000Z";"2023-12-10T23:00:00.000Z";11406
124;"2023-12-10T22:30:00.000Z";"2023-12-10T22:45:00.000Z";11497
124;"2023-12-10T22:15:00.000Z";"2023-12-10T22:30:00.000Z";11586
124;"2023-12-10T22:00:00.000Z";"2023-12-10T22:15:00.000Z";11464
124;"2023-12-10T21:45:00.000Z";"2023-12-10T22:00:00.000Z";11586
124;"2023-12-10T21:30:00.000Z";"2023-12-10T21:45:00.000Z";11734
124;"2023-12-10T21:15:00.000Z";"2023-12-10T21:30:00.000Z";11844
124;"2023-12-10T21:00:00.000Z";"2023-12-10T21:15:00.000Z";11822
124;"2023-12-10T20:45:00.000Z";"2023-12-10T21:00:00.000Z";11768
124;"2023-12-10T20:30:00.000Z";"2023-12-10T20:45:00.000Z";11791
124;"2023-12-10T20:15:00.000Z";"2023-12-10T20:30:00.000Z";11718
124;"2023-12-10T20:00:00.000Z";"2023-12-10T20:15:00.000Z";11323
124;"2023-12-10T19:45:00.000Z";"2023-12-10T20:00:00.000Z";11436
124;"2023-12-10T19:30:00.000Z";"2023-12-10T19:45:00.000Z";11509
124;"2023-12-10T19:15:00.000Z";"2023-12-10T19:30:00.000Z";11648
124;"2023-12-10T19:00:00.000Z";"2023-12-10T19:15:00.000Z";11718
124;"2023-12-10T18:45:00.000Z";"2023-12-10T19:00:00.000Z";11806
124;"2023-12-10T18:30:00.000Z";"2023-12-10T18:45:00.000Z";11846
124;"2023-12-10T18:15:00.000Z";"2023-12-10T18:30:00.000Z";11884
124;"2023-12-10T18:00:00.000Z";"2023-12-10T18:15:00.000Z";11980
124;"2023-12-10T17:45:00.000Z";"2023-12-10T18:00:00.000Z";12059
124;"2023-12-10T17:30:00.000Z";"2023-12-10T17:45:00.000Z";12080
124;"2023-12-10T17:15:00.000Z";"2023-12-10T17:30:00.000Z";12080
124;"2023-12-10T17:00:00.000Z";"2023-12-10T17:15:00.000Z";12100
124;"2023-12-10T16:45:00.000Z";"2023-12-10T17:00:00.000Z";12118
124;"2023-12-10T16:30:00.000Z";"2023-12-10T16:45:00.000Z";12128
124;"2023-12-10T16:15:00.000Z";"2023-12-10T16:30:00.000Z";12139
124;"2023-12-10T16:00:00.000Z";"2023-12-10T16:15:00.000Z";12092
124;"2023-12-10T15:45:00.000Z";"2023-12-10T16:00:00.000Z";12116
124;"2023-12-10T15:30:00.000Z";"2023-12-10T15:45:00.000Z";12045
124;"2023-12-10T15:15:00.000Z";"2023-12-10T15:30:00.000Z";12026
124;"2023-12-10T15:00:00.000Z";"2023-12-10T15:15:00.000Z";12020
124;"2023-12-10T14:45:00.000Z";"2023-12-10T15:00:00.000Z";11944
124;"2023-12-10T14:30:00.000Z";"2023-12-10T14:45:00.000Z";11931
124;"2023-12-10T14:15:00.000Z";"2023-12-10T14:30:00.000Z";11859
124;"2023-12-10T14:00:00.000Z";"2023-12-10T14:15:00.000Z";11891
124;"2023-12-10T13:45:00.000Z";"2023-12-10T14:00:00.000Z";11901
124;"2023-12-10T13:30:00.000Z";"2023-12-10T13:45:00.000Z";11783
124;"2023-12-10T13:15:00.000Z";"2023-12-10T13:30:00.000Z";11648
124;"2023-12-10T13:00:00.000Z";"2023-12-10T13:15:00.000Z";11635
124;"2023-12-10T12:45:00.000Z";"2023-12-10T13:00:00.000Z";11558
124;"2023-12-10T12:30:00.000Z";"2023-12-10T12:45:00.000Z";11563
124;"2023-12-10T12:15:00.000Z";"2023-12-10T12:30:00.000Z";11470
124;"2023-12-10T12:00:00.000Z";"2023-12-10T12:15:00.000Z";11508
124;"2023-12-10T11:45:00.000Z";"2023-12-10T12:00:00.000Z";11487
124;"2023-12-10T11:30:00.000Z";"2023-12-10T11:45:00.000Z";11527
124;"2023-12-10T11:15:00.000Z";"2023-12-10T11:30:00.000Z";11558
124;"2023-12-10T11:00:00.000Z";"2023-12-10T11:15:00.000Z";11572
124;"2023-12-10T10:45:00.000Z";"2023-12-10T11:00:00.000Z";11610
124;"2023-12-10T10:30:00.000Z";"2023-12-10T10:45:00.000Z";11563
124;"2023-12-10T10:15:00.000Z";"2023-12-10T10:30:00.000Z";11542
124;"2023-12-10T10:00:00.000Z";"2023-12-10T10:15:00.000Z";11574
124;"2023-12-10T09:45:00.000Z";"2023-12-10T10:00:00.000Z";11562
124;"2023-12-10T09:30:00.000Z";"2023-12-10T09:45:00.000Z";11424
124;"2023-12-10T09:15:00.000Z";"2023-12-10T09:30:00.000Z";11413
124;"2023-12-10T09:00:00.000Z";"2023-12-10T09:15:00.000Z";11363
124;"2023-12-10T08:45:00.000Z";"2023-12-10T09:00:00.000Z";11291
124;"2023-12-10T08:30:00.000Z";"2023-12-10T08:45:00.000Z";11223
124;"2023-12-10T08:15:00.000Z";"2023-12-10T08:30:00.000Z";11197
124;"2023-12-10T08:00:00.000Z";"2023-12-10T08:15:00.000Z";11190
124;"2023-12-10T07:45:00.000Z";"2023-12-10T08:00:00.000Z";11206
124;"2023-12-10T07:30:00.000Z";"2023-12-10T07:45:00.000Z";11226
124;"2023-12-10T07:15:00.000Z";"2023-12-10T07:30:00.000Z";11186
124;"2023-12-10T07:00:00.000Z";"2023-12-10T07:15:00.000Z";11217
124;"2023-12-10T06:45:00.000Z";"2023-12-10T07:00:00.000Z";11231
124;"2023-12-10T06:30:00.000Z";"2023-12-10T06:45:00.000Z";11135
124;"2023-12-10T06:15:00.000Z";"2023-12-10T06:30:00.000Z";11067
124;"2023-12-10T06:00:00.000Z";"2023-12-10T06:15:00.000Z";11036
124;"2023-12-10T05:45:00.000Z";"2023-12-10T06:00:00.000Z";10974
124;"2023-12-10T05:30:00.000Z";"2023-12-10T05:45:00.000Z";10896
124;"2023-12-10T05:15:00.000Z";"2023-12-10T05:30:00.000Z";10817
124;"2023-12-10T05:00:00.000Z";"2023-12-10T05:15:00.000Z";10763
124;"2023-12-10T04:45:00.000Z";"2023-12-10T05:00:00.000Z";10758
124;"2023-12-10T04:30:00.000Z";"2023-12-10T04:45:00.000Z";10756
124;"2023-12-10T04:15:00.000Z";"2023-12-10T04:30:00.000Z";10690
124;"2023-12-10T04:00:00.000Z";"2023-12-10T04:15:00.000Z";10704
124;"2023-12-10T03:45:00.000Z";"2023-12-10T04:00:00.000Z";10689
124;"2023-12-10T03:30:00.000Z";"2023-12-10T03:45:00.000Z";10741
124;"2023-12-10T03:15:00.000Z";"2023-12-10T03:30:00.000Z";10667
124;"2023-12-10T03:00:00.000Z";"2023-12-10T03:15:00.000Z";10707
124;"2023-12-10T02:45:00.000Z";"2023-12-10T03:00:00.000Z";10749
124;"2023-12-10T02:30:00.000Z";"2023-12-10T02:45:00.000Z";10756
124;"2023-12-10T02:15:00.000Z";"2023-12-10T02:30:00.000Z";10709
124;"2023-12-10T02:00:00.000Z";"2023-12-10T02:15:00.000Z";10717
124;"2023-12-10T01:45:00.000Z";"2023-12-10T02:00:00.000Z";10729
124;"2023-12-10T01:30:00.000Z";"2023-12-10T01:45:00.000Z";10700
124;"2023-12-10T01:15:00.000Z";"2023-12-10T01:30:00.000Z";10748
124;"2023-12-10T01:00:00.000Z";"2023-12-10T01:15:00.000Z";10796
124;"2023-12-10T00:45:00.000Z";"2023-12-10T01:00:00.000Z";10830
124;"2023-12-10T00:30:00.000Z";"2023-12-10T00:45:00.000Z";10914
124;"2023-12-10T00:15:00.000Z";"2023-12-10T00:30:00.000Z";10883
124;"2023-12-10T00:00:00.000Z";"2023-12-10T00:15:00.000Z";10930
124;"2023-12-09T23:45:00.000Z";"2023-12-10T00:00:00.000Z";11001
124;"2023-12-09T23:30:00.000Z";"2023-12-09T23:45:00.000Z";11067
124;"2023-12-09T23:15:00.000Z";"2023-12-09T23:30:00.000Z";11139
124;"2023-12-09T23:00:00.000Z";"2023-12-09T23:15:00.000Z";11245
124;"2023-12-09T22:45:00.000Z";"2023-12-09T23:00:00.000Z";11291
124;"2023-12-09T22:30:00.000Z";"2023-12-09T22:45:00.000Z";11343
124;"2023-12-09T22:15:00.000Z";"2023-12-09T22:30:00.000Z";11385
124;"2023-12-09T22:00:00.000Z";"2023-12-09T22:15:00.000Z";11219
124;"2023-12-09T21:45:00.000Z";"2023-12-09T22:00:00.000Z";11358
124;"2023-12-09T21:30:00.000Z";"2023-12-09T21:45:00.000Z";11505
124;"2023-12-09T21:15:00.000Z";"2023-12-09T21:30:00.000Z";11622
124;"2023-12-09T21:00:00.000Z";"2023-12-09T21:15:00.000Z";11594
124;"2023-12-09T20:45:00.000Z";"2023-12-09T21:00:00.000Z";11601
124;"2023-12-09T20:30:00.000Z";"2023-12-09T20:45:00.000Z";11672
124;"2023-12-09T20:15:00.000Z";"2023-12-09T20:30:00.000Z";11636
124;"2023-12-09T20:00:00.000Z";"2023-12-09T20:15:00.000Z";11326
124;"2023-12-09T19:45:00.000Z";"2023-12-09T20:00:00.000Z";11403
124;"2023-12-09T19:30:00.000Z";"2023-12-09T19:45:00.000Z";11427
124;"2023-12-09T19:15:00.000Z";"2023-12-09T19:30:00.000Z";11557
124;"2023-12-09T19:00:00.000Z";"2023-12-09T19:15:00.000Z";11660
124;"2023-12-09T18:45:00.000Z";"2023-12-09T19:00:00.000Z";11730
124;"2023-12-09T18:30:00.000Z";"2023-12-09T18:45:00.000Z";11850
124;"2023-12-09T18:15:00.000Z";"2023-12-09T18:30:00.000Z";11929
124;"2023-12-09T18:00:00.000Z";"2023-12-09T18:15:00.000Z";11942
124;"2023-12-09T17:45:00.000Z";"2023-12-09T18:00:00.000Z";11995
124;"2023-12-09T17:30:00.000Z";"2023-12-09T17:45:00.000Z";12053
124;"2023-12-09T17:15:00.000Z";"2023-12-09T17:30:00.000Z";12165
124;"2023-12-09T17:00:00.000Z";"2023-12-09T17:15:00.000Z";12174
124;"2023-12-09T16:45:00.000Z";"2023-12-09T17:00:00.000Z";12160
124;"2023-12-09T16:30:00.000Z";"2023-12-09T16:45:00.000Z";12273
124;"2023-12-09T16:15:00.000Z";"2023-12-09T16:30:00.000Z";12313
124;"2023-12-09T16:00:00.000Z";"2023-12-09T16:15:00.000Z";12233
124;"2023-12-09T15:45:00.000Z";"2023-12-09T16:00:00.000Z";12213
124;"2023-12-09T15:30:00.000Z";"2023-12-09T15:45:00.000Z";12293
124;"2023-12-09T15:15:00.000Z";"2023-12-09T15:30:00.000Z";12199
124;"2023-12-09T15:00:00.000Z";"2023-12-09T15:15:00.000Z";12213
124;"2023-12-09T14:45:00.000Z";"2023-12-09T15:00:00.000Z";12214
124;"2023-12-09T14:30:00.000Z";"2023-12-09T14:45:00.000Z";12164
124;"2023-12-09T14:15:00.000Z";"2023-12-09T14:30:00.000Z";12240
124;"2023-12-09T14:00:00.000Z";"2023-12-09T14:15:00.000Z";12204
124;"2023-12-09T13:45:00.000Z";"2023-12-09T14:00:00.000Z";12124
124;"2023-12-09T13:30:00.000Z";"2023-12-09T13:45:00.000Z";12087
124;"2023-12-09T13:15:00.000Z";"2023-12-09T13:30:00.000Z";11990
124;"2023-12-09T13:00:00.000Z";"2023-12-09T13:15:00.000Z";11960
124;"2023-12-09T12:45:00.000Z";"2023-12-09T13:00:00.000Z";11893
124;"2023-12-09T12:30:00.000Z";"2023-12-09T12:45:00.000Z";11854
124;"2023-12-09T12:15:00.000Z";"2023-12-09T12:30:00.000Z";11854
124;"2023-12-09T12:00:00.000Z";"2023-12-09T12:15:00.000Z";11836
124;"2023-12-09T11:45:00.000Z";"2023-12-09T12:00:00.000Z";11836
124;"2023-12-09T11:30:00.000Z";"2023-12-09T11:45:00.000Z";11867
124;"2023-12-09T11:15:00.000Z";"2023-12-09T11:30:00.000Z";11871
124;"2023-12-09T11:00:00.000Z";"2023-12-09T11:15:00.000Z";11902
124;"2023-12-09T10:45:00.000Z";"2023-12-09T11:00:00.000Z";11860
124;"2023-12-09T10:30:00.000Z";"2023-12-09T10:45:00.000Z";11879
124;"2023-12-09T10:15:00.000Z";"2023-12-09T10:30:00.000Z";11873
124;"2023-12-09T10:00:00.000Z";"2023-12-09T10:15:00.000Z";11858
124;"2023-12-09T09:45:00.000Z";"2023-12-09T10:00:00.000Z";11786
124;"2023-12-09T09:30:00.000Z";"2023-12-09T09:45:00.000Z";11800
124;"2023-12-09T09:15:00.000Z";"2023-12-09T09:30:00.000Z";11791
124;"2023-12-09T09:00:00.000Z";"2023-12-09T09:15:00.000Z";11799
124;"2023-12-09T08:45:00.000Z";"2023-12-09T09:00:00.000Z";11799
124;"2023-12-09T08:30:00.000Z";"2023-12-09T08:45:00.000Z";11775
124;"2023-12-09T08:15:00.000Z";"2023-12-09T08:30:00.000Z";11739
124;"2023-12-09T08:00:00.000Z";"2023-12-09T08:15:00.000Z";11716
124;"2023-12-09T07:45:00.000Z";"2023-12-09T08:00:00.000Z";11724
124;"2023-12-09T07:30:00.000Z";"2023-12-09T07:45:00.000Z";11759
124;"2023-12-09T07:15:00.000Z";"2023-12-09T07:30:00.000Z";11743
124;"2023-12-09T07:00:00.000Z";"2023-12-09T07:15:00.000Z";11736
124;"2023-12-09T06:45:00.000Z";"2023-12-09T07:00:00.000Z";11731
124;"2023-12-09T06:30:00.000Z";"2023-12-09T06:45:00.000Z";11762
124;"2023-12-09T06:15:00.000Z";"2023-12-09T06:30:00.000Z";11711
124;"2023-12-09T06:00:00.000Z";"2023-12-09T06:15:00.000Z";11589
124;"2023-12-09T05:45:00.000Z";"2023-12-09T06:00:00.000Z";11515
124;"2023-12-09T05:30:00.000Z";"2023-12-09T05:45:00.000Z";11431
124;"2023-12-09T05:15:00.000Z";"2023-12-09T05:30:00.000Z";11434
124;"2023-12-09T05:00:00.000Z";"2023-12-09T05:15:00.000Z";11481
124;"2023-12-09T04:45:00.000Z";"2023-12-09T05:00:00.000Z";11493
124;"2023-12-09T04:30:00.000Z";"2023-12-09T04:45:00.000Z";11420
124;"2023-12-09T04:15:00.000Z";"2023-12-09T04:30:00.000Z";11477
124;"2023-12-09T04:00:00.000Z";"2023-12-09T04:15:00.000Z";11361
124;"2023-12-09T03:45:00.000Z";"2023-12-09T04:00:00.000Z";11286
124;"2023-12-09T03:30:00.000Z";"2023-12-09T03:45:00.000Z";11291
124;"2023-12-09T03:15:00.000Z";"2023-12-09T03:30:00.000Z";11233
124;"2023-12-09T03:00:00.000Z";"2023-12-09T03:15:00.000Z";11268
124;"2023-12-09T02:45:00.000Z";"2023-12-09T03:00:00.000Z";11265
124;"2023-12-09T02:30:00.000Z";"2023-12-09T02:45:00.000Z";11241
124;"2023-12-09T02:15:00.000Z";"2023-12-09T02:30:00.000Z";11285
124;"2023-12-09T02:00:00.000Z";"2023-12-09T02:15:00.000Z";11247
124;"2023-12-09T01:45:00.000Z";"2023-12-09T02:00:00.000Z";11240
124;"2023-12-09T01:30:00.000Z";"2023-12-09T01:45:00.000Z";11240
124;"2023-12-09T01:15:00.000Z";"2023-12-09T01:30:00.000Z";11250
124;"2023-12-09T01:00:00.000Z";"2023-12-09T01:15:00.000Z";11246
124;"2023-12-09T00:45:00.000Z";"2023-12-09T01:00:00.000Z";11291
124;"2023-12-09T00:30:00.000Z";"2023-12-09T00:45:00.000Z";11303
124;"2023-12-09T00:15:00.000Z";"2023-12-09T00:30:00.000Z";11346
124;"2023-12-09T00:00:00.000Z";"2023-12-09T00:15:00.000Z";11341
124;"2023-12-08T23:45:00.000Z";"2023-12-09T00:00:00.000Z";11350
124;"2023-12-08T23:30:00.000Z";"2023-12-08T23:45:00.000Z";11417
124;"2023-12-08T23:15:00.000Z";"2023-12-08T23:30:00.000Z";11409
124;"2023-12-08T23:00:00.000Z";"2023-12-08T23:15:00.000Z";11359
124;"2023-12-08T22:45:00.000Z";"2023-12-08T23:00:00.000Z";11542
124;"2023-12-08T22:30:00.000Z";"2023-12-08T22:45:00.000Z";11673
124;"2023-12-08T22:15:00.000Z";"2023-12-08T22:30:00.000Z";11759
124;"2023-12-08T22:00:00.000Z";"2023-12-08T22:15:00.000Z";11755
124;"2023-12-08T21:45:00.000Z";"2023-12-08T22:00:00.000Z";11776
124;"2023-12-08T21:30:00.000Z";"2023-12-08T21:45:00.000Z";11887
124;"2023-12-08T21:15:00.000Z";"2023-12-08T21:30:00.000Z";12090
124;"2023-12-08T21:00:00.000Z";"2023-12-08T21:15:00.000Z";12122
124;"2023-12-08T20:45:00.000Z";"2023-12-08T21:00:00.000Z";12134
124;"2023-12-08T20:30:00.000Z";"2023-12-08T20:45:00.000Z";12166
124;"2023-12-08T20:15:00.000Z";"2023-12-08T20:30:00.000Z";12131
124;"2023-12-08T20:00:00.000Z";"2023-12-08T20:15:00.000Z";11783
124;"2023-12-08T19:45:00.000Z";"2023-12-08T20:00:00.000Z";11873
124;"2023-12-08T19:30:00.000Z";"2023-12-08T19:45:00.000Z";11993
124;"2023-12-08T19:15:00.000Z";"2023-12-08T19:30:00.000Z";12061
124;"2023-12-08T19:00:00.000Z";"2023-12-08T19:15:00.000Z";12161
124;"2023-12-08T18:45:00.000Z";"2023-12-08T19:00:00.000Z";12249
124;"2023-12-08T18:30:00.000Z";"2023-12-08T18:45:00.000Z";12298
124;"2023-12-08T18:15:00.000Z";"2023-12-08T18:30:00.000Z";12363
124;"2023-12-08T18:00:00.000Z";"2023-12-08T18:15:00.000Z";12400
124;"2023-12-08T17:45:00.000Z";"2023-12-08T18:00:00.000Z";12409
124;"2023-12-08T17:30:00.000Z";"2023-12-08T17:45:00.000Z";12433
124;"2023-12-08T17:15:00.000Z";"2023-12-08T17:30:00.000Z";12467
124;"2023-12-08T17:00:00.000Z";"2023-12-08T17:15:00.000Z";12396
124;"2023-12-08T16:45:00.000Z";"2023-12-08T17:00:00.000Z";12442
124;"2023-12-08T16:30:00.000Z";"2023-12-08T16:45:00.000Z";12467
124;"2023-12-08T16:15:00.000Z";"2023-12-08T16:30:00.000Z";12437
124;"2023-12-08T16:00:00.000Z";"2023-12-08T16:15:00.000Z";12421
124;"2023-12-08T15:45:00.000Z";"2023-12-08T16:00:00.000Z";12466
124;"2023-12-08T15:30:00.000Z";"2023-12-08T15:45:00.000Z";12446
124;"2023-12-08T15:15:00.000Z";"2023-12-08T15:30:00.000Z";12493
124;"2023-12-08T15:00:00.000Z";"2023-12-08T15:15:00.000Z";12504
124;"2023-12-08T14:45:00.000Z";"2023-12-08T15:00:00.000Z";12509
124;"2023-12-08T14:30:00.000Z";"2023-12-08T14:45:00.000Z";12487
124;"2023-12-08T14:15:00.000Z";"2023-12-08T14:30:00.000Z";12485
124;"2023-12-08T14:00:00.000Z";"2023-12-08T14:15:00.000Z";12472
124;"2023-12-08T13:45:00.000Z";"2023-12-08T14:00:00.000Z";12462
124;"2023-12-08T13:30:00.000Z";"2023-12-08T13:45:00.000Z";12316
124;"2023-12-08T13:15:00.000Z";"2023-12-08T13:30:00.000Z";12290
124;"2023-12-08T13:00:00.000Z";"2023-12-08T13:15:00.000Z";12259
124;"2023-12-08T12:45:00.000Z";"2023-12-08T13:00:00.000Z";12196
124;"2023-12-08T12:30:00.000Z";"2023-12-08T12:45:00.000Z";12182
124;"2023-12-08T12:15:00.000Z";"2023-12-08T12:30:00.000Z";12167
124;"2023-12-08T12:00:00.000Z";"2023-12-08T12:15:00.000Z";12140
124;"2023-12-08T11:45:00.000Z";"2023-12-08T12:00:00.000Z";12198
124;"2023-12-08T11:30:00.000Z";"2023-12-08T11:45:00.000Z";12165
124;"2023-12-08T11:15:00.000Z";"2023-12-08T11:30:00.000Z";12248
124;"2023-12-08T11:00:00.000Z";"2023-12-08T11:15:00.000Z";12252
124;"2023-12-08T10:45:00.000Z";"2023-12-08T11:00:00.000Z";12277
124;"2023-12-08T10:30:00.000Z";"2023-12-08T10:45:00.000Z";12250
124;"2023-12-08T10:15:00.000Z";"2023-12-08T10:30:00.000Z";12273
124;"2023-12-08T10:00:00.000Z";"2023-12-08T10:15:00.000Z";12292
124;"2023-12-08T09:45:00.000Z";"2023-12-08T10:00:00.000Z";12272
124;"2023-12-08T09:30:00.000Z";"2023-12-08T09:45:00.000Z";12227
124;"2023-12-08T09:15:00.000Z";"2023-12-08T09:30:00.000Z";12274
124;"2023-12-08T09:00:00.000Z";"2023-12-08T09:15:00.000Z";12216
124;"2023-12-08T08:45:00.000Z";"2023-12-08T09:00:00.000Z";12159
124;"2023-12-08T08:30:00.000Z";"2023-12-08T08:45:00.000Z";12130
124;"2023-12-08T08:15:00.000Z";"2023-12-08T08:30:00.000Z";12202
124;"2023-12-08T08:00:00.000Z";"2023-12-08T08:15:00.000Z";12166
124;"2023-12-08T07:45:00.000Z";"2023-12-08T08:00:00.000Z";12250
124;"2023-12-08T07:30:00.000Z";"2023-12-08T07:45:00.000Z";12250
124;"2023-12-08T07:15:00.000Z";"2023-12-08T07:30:00.000Z";12262
124;"2023-12-08T07:00:00.000Z";"2023-12-08T07:15:00.000Z";12340
124;"2023-12-08T06:45:00.000Z";"2023-12-08T07:00:00.000Z";12360
124;"2023-12-08T06:30:00.000Z";"2023-12-08T06:45:00.000Z";12416
124;"2023-12-08T06:15:00.000Z";"2023-12-08T06:30:00.000Z";12303
124;"2023-12-08T06:00:00.000Z";"2023-12-08T06:15:00.000Z";12290
124;"2023-12-08T05:45:00.000Z";"2023-12-08T06:00:00.000Z";12347
124;"2023-12-08T05:30:00.000Z";"2023-12-08T05:45:00.000Z";12246
124;"2023-12-08T05:15:00.000Z";"2023-12-08T05:30:00.000Z";12178
124;"2023-12-08T05:00:00.000Z";"2023-12-08T05:15:00.000Z";12126
124;"2023-12-08T04:45:00.000Z";"2023-12-08T05:00:00.000Z";11946
124;"2023-12-08T04:30:00.000Z";"2023-12-08T04:45:00.000Z";11796
124;"2023-12-08T04:15:00.000Z";"2023-12-08T04:30:00.000Z";11630
124;"2023-12-08T04:00:00.000Z";"2023-12-08T04:15:00.000Z";11394
124;"2023-12-08T03:45:00.000Z";"2023-12-08T04:00:00.000Z";11229
124;"2023-12-08T03:30:00.000Z";"2023-12-08T03:45:00.000Z";11140
124;"2023-12-08T03:15:00.000Z";"2023-12-08T03:30:00.000Z";11087
124;"2023-12-08T03:00:00.000Z";"2023-12-08T03:15:00.000Z";10979
124;"2023-12-08T02:45:00.000Z";"2023-12-08T03:00:00.000Z";10927
124;"2023-12-08T02:30:00.000Z";"2023-12-08T02:45:00.000Z";10870
124;"2023-12-08T02:15:00.000Z";"2023-12-08T02:30:00.000Z";10878
124;"2023-12-08T02:00:00.000Z";"2023-12-08T02:15:00.000Z";10825
124;"2023-12-08T01:45:00.000Z";"2023-12-08T02:00:00.000Z";10830
124;"2023-12-08T01:30:00.000Z";"2023-12-08T01:45:00.000Z";10784
124;"2023-12-08T01:15:00.000Z";"2023-12-08T01:30:00.000Z";10791
124;"2023-12-08T01:00:00.000Z";"2023-12-08T01:15:00.000Z";10817
124;"2023-12-08T00:45:00.000Z";"2023-12-08T01:00:00.000Z";10820
124;"2023-12-08T00:30:00.000Z";"2023-12-08T00:45:00.000Z";10843
124;"2023-12-08T00:15:00.000Z";"2023-12-08T00:30:00.000Z";10787
124;"2023-12-08T00:00:00.000Z";"2023-12-08T00:15:00.000Z";10854
124;"2023-12-07T23:45:00.000Z";"2023-12-08T00:00:00.000Z";10864
124;"2023-12-07T23:30:00.000Z";"2023-12-07T23:45:00.000Z";10932
124;"2023-12-07T23:15:00.000Z";"2023-12-07T23:30:00.000Z";11063
124;"2023-12-07T23:00:00.000Z";"2023-12-07T23:15:00.000Z";11009
124;"2023-12-07T22:45:00.000Z";"2023-12-07T23:00:00.000Z";11100
124;"2023-12-07T22:30:00.000Z";"2023-12-07T22:45:00.000Z";11183
124;"2023-12-07T22:15:00.000Z";"2023-12-07T22:30:00.000Z";11302
124;"2023-12-07T22:00:00.000Z";"2023-12-07T22:15:00.000Z";11258
