"datasetId";"startTime";"endTime";"value"
74;"2023-11-03T20:00:00.000Z";"2023-11-03T20:15:00.000Z";11047
74;"2023-11-03T19:45:00.000Z";"2023-11-03T20:00:00.000Z";11149
74;"2023-11-03T19:30:00.000Z";"2023-11-03T19:45:00.000Z";11125
74;"2023-11-03T19:15:00.000Z";"2023-11-03T19:30:00.000Z";11131
74;"2023-11-03T19:00:00.000Z";"2023-11-03T19:15:00.000Z";11052
74;"2023-11-03T18:45:00.000Z";"2023-11-03T19:00:00.000Z";11025
74;"2023-11-03T18:30:00.000Z";"2023-11-03T18:45:00.000Z";10952
74;"2023-11-03T18:15:00.000Z";"2023-11-03T18:30:00.000Z";10995
74;"2023-11-03T18:00:00.000Z";"2023-11-03T18:15:00.000Z";11124
74;"2023-11-03T17:45:00.000Z";"2023-11-03T18:00:00.000Z";11155
74;"2023-11-03T17:30:00.000Z";"2023-11-03T17:45:00.000Z";11113
74;"2023-11-03T17:15:00.000Z";"2023-11-03T17:30:00.000Z";11146
74;"2023-11-03T17:00:00.000Z";"2023-11-03T17:15:00.000Z";11116
74;"2023-11-03T16:45:00.000Z";"2023-11-03T17:00:00.000Z";11141
74;"2023-11-03T16:30:00.000Z";"2023-11-03T16:45:00.000Z";11057
74;"2023-11-03T16:15:00.000Z";"2023-11-03T16:30:00.000Z";11083
74;"2023-11-03T16:00:00.000Z";"2023-11-03T16:15:00.000Z";11099
74;"2023-11-03T15:45:00.000Z";"2023-11-03T16:00:00.000Z";11074
74;"2023-11-03T15:30:00.000Z";"2023-11-03T15:45:00.000Z";11135
74;"2023-11-03T15:15:00.000Z";"2023-11-03T15:30:00.000Z";11153
74;"2023-11-03T15:00:00.000Z";"2023-11-03T15:15:00.000Z";11019
74;"2023-11-03T14:45:00.000Z";"2023-11-03T15:00:00.000Z";10974
74;"2023-11-03T14:30:00.000Z";"2023-11-03T14:45:00.000Z";10949
74;"2023-11-03T14:15:00.000Z";"2023-11-03T14:30:00.000Z";10838
74;"2023-11-03T14:00:00.000Z";"2023-11-03T14:15:00.000Z";10790
74;"2023-11-03T13:45:00.000Z";"2023-11-03T14:00:00.000Z";10691
74;"2023-11-03T13:30:00.000Z";"2023-11-03T13:45:00.000Z";10588
74;"2023-11-03T13:15:00.000Z";"2023-11-03T13:30:00.000Z";10547
74;"2023-11-03T13:00:00.000Z";"2023-11-03T13:15:00.000Z";10402
74;"2023-11-03T12:45:00.000Z";"2023-11-03T13:00:00.000Z";10439
74;"2023-11-03T12:30:00.000Z";"2023-11-03T12:45:00.000Z";10356
74;"2023-11-03T12:15:00.000Z";"2023-11-03T12:30:00.000Z";10352
74;"2023-11-03T12:00:00.000Z";"2023-11-03T12:15:00.000Z";10195
74;"2023-11-03T11:45:00.000Z";"2023-11-03T12:00:00.000Z";10168
74;"2023-11-03T11:30:00.000Z";"2023-11-03T11:45:00.000Z";10207
74;"2023-11-03T11:15:00.000Z";"2023-11-03T11:30:00.000Z";10328
74;"2023-11-03T11:00:00.000Z";"2023-11-03T11:15:00.000Z";10317
74;"2023-11-03T10:45:00.000Z";"2023-11-03T11:00:00.000Z";10464
74;"2023-11-03T10:30:00.000Z";"2023-11-03T10:45:00.000Z";10368
74;"2023-11-03T10:15:00.000Z";"2023-11-03T10:30:00.000Z";10393
74;"2023-11-03T10:00:00.000Z";"2023-11-03T10:15:00.000Z";10238
74;"2023-11-03T09:45:00.000Z";"2023-11-03T10:00:00.000Z";10202
74;"2023-11-03T09:30:00.000Z";"2023-11-03T09:45:00.000Z";10246
74;"2023-11-03T09:15:00.000Z";"2023-11-03T09:30:00.000Z";10135
74;"2023-11-03T09:00:00.000Z";"2023-11-03T09:15:00.000Z";10000
74;"2023-11-03T08:45:00.000Z";"2023-11-03T09:00:00.000Z";10075
74;"2023-11-03T08:30:00.000Z";"2023-11-03T08:45:00.000Z";10106
74;"2023-11-03T08:15:00.000Z";"2023-11-03T08:30:00.000Z";10021
74;"2023-11-03T08:00:00.000Z";"2023-11-03T08:15:00.000Z";10098
74;"2023-11-03T07:45:00.000Z";"2023-11-03T08:00:00.000Z";10167
74;"2023-11-03T07:30:00.000Z";"2023-11-03T07:45:00.000Z";10179
74;"2023-11-03T07:15:00.000Z";"2023-11-03T07:30:00.000Z";10154
74;"2023-11-03T07:00:00.000Z";"2023-11-03T07:15:00.000Z";10126
74;"2023-11-03T06:45:00.000Z";"2023-11-03T07:00:00.000Z";10153
74;"2023-11-03T06:30:00.000Z";"2023-11-03T06:45:00.000Z";10194
74;"2023-11-03T06:15:00.000Z";"2023-11-03T06:30:00.000Z";10195
74;"2023-11-03T06:00:00.000Z";"2023-11-03T06:15:00.000Z";9991
74;"2023-11-03T05:45:00.000Z";"2023-11-03T06:00:00.000Z";9926
74;"2023-11-03T05:30:00.000Z";"2023-11-03T05:45:00.000Z";9953
74;"2023-11-03T05:15:00.000Z";"2023-11-03T05:30:00.000Z";9922
74;"2023-11-03T05:00:00.000Z";"2023-11-03T05:15:00.000Z";9663
74;"2023-11-03T04:45:00.000Z";"2023-11-03T05:00:00.000Z";9744
74;"2023-11-03T04:30:00.000Z";"2023-11-03T04:45:00.000Z";9610
74;"2023-11-03T04:15:00.000Z";"2023-11-03T04:30:00.000Z";9504
74;"2023-11-03T04:00:00.000Z";"2023-11-03T04:15:00.000Z";9312
74;"2023-11-03T03:45:00.000Z";"2023-11-03T04:00:00.000Z";9202
74;"2023-11-03T03:30:00.000Z";"2023-11-03T03:45:00.000Z";9131
74;"2023-11-03T03:15:00.000Z";"2023-11-03T03:30:00.000Z";9143
74;"2023-11-03T03:00:00.000Z";"2023-11-03T03:15:00.000Z";8911
74;"2023-11-03T02:45:00.000Z";"2023-11-03T03:00:00.000Z";8784
74;"2023-11-03T02:30:00.000Z";"2023-11-03T02:45:00.000Z";8767
74;"2023-11-03T02:15:00.000Z";"2023-11-03T02:30:00.000Z";8629
74;"2023-11-03T02:00:00.000Z";"2023-11-03T02:15:00.000Z";8530
74;"2023-11-03T01:45:00.000Z";"2023-11-03T02:00:00.000Z";8514
74;"2023-11-03T01:30:00.000Z";"2023-11-03T01:45:00.000Z";8456
74;"2023-11-03T01:15:00.000Z";"2023-11-03T01:30:00.000Z";8462
74;"2023-11-03T01:00:00.000Z";"2023-11-03T01:15:00.000Z";8385
74;"2023-11-03T00:45:00.000Z";"2023-11-03T01:00:00.000Z";8455
74;"2023-11-03T00:30:00.000Z";"2023-11-03T00:45:00.000Z";8544
74;"2023-11-03T00:15:00.000Z";"2023-11-03T00:30:00.000Z";8637
74;"2023-11-03T00:00:00.000Z";"2023-11-03T00:15:00.000Z";8858
74;"2023-11-02T23:45:00.000Z";"2023-11-03T00:00:00.000Z";8901
74;"2023-11-02T23:30:00.000Z";"2023-11-02T23:45:00.000Z";8868
74;"2023-11-02T23:15:00.000Z";"2023-11-02T23:30:00.000Z";8873
74;"2023-11-02T23:00:00.000Z";"2023-11-02T23:15:00.000Z";8721
74;"2023-11-02T22:45:00.000Z";"2023-11-02T23:00:00.000Z";8770
74;"2023-11-02T22:30:00.000Z";"2023-11-02T22:45:00.000Z";8800
74;"2023-11-02T22:15:00.000Z";"2023-11-02T22:30:00.000Z";8847
74;"2023-11-02T22:00:00.000Z";"2023-11-02T22:15:00.000Z";9019
74;"2023-11-02T21:45:00.000Z";"2023-11-02T22:00:00.000Z";9281
74;"2023-11-02T21:30:00.000Z";"2023-11-02T21:45:00.000Z";9347
74;"2023-11-02T21:15:00.000Z";"2023-11-02T21:30:00.000Z";9348
74;"2023-11-02T21:00:00.000Z";"2023-11-02T21:15:00.000Z";9220
74;"2023-11-02T20:45:00.000Z";"2023-11-02T21:00:00.000Z";9289
74;"2023-11-02T20:30:00.000Z";"2023-11-02T20:45:00.000Z";9263
74;"2023-11-02T20:15:00.000Z";"2023-11-02T20:30:00.000Z";9244
74;"2023-11-02T20:00:00.000Z";"2023-11-02T20:15:00.000Z";9303
74;"2023-11-02T19:45:00.000Z";"2023-11-02T20:00:00.000Z";9352
74;"2023-11-02T19:30:00.000Z";"2023-11-02T19:45:00.000Z";9341
74;"2023-11-02T19:15:00.000Z";"2023-11-02T19:30:00.000Z";9355
74;"2023-11-02T19:00:00.000Z";"2023-11-02T19:15:00.000Z";9469
74;"2023-11-02T18:45:00.000Z";"2023-11-02T19:00:00.000Z";9557
74;"2023-11-02T18:30:00.000Z";"2023-11-02T18:45:00.000Z";9546
74;"2023-11-02T18:15:00.000Z";"2023-11-02T18:30:00.000Z";9628
74;"2023-11-02T18:00:00.000Z";"2023-11-02T18:15:00.000Z";9747
74;"2023-11-02T17:45:00.000Z";"2023-11-02T18:00:00.000Z";9752
74;"2023-11-02T17:30:00.000Z";"2023-11-02T17:45:00.000Z";9847
74;"2023-11-02T17:15:00.000Z";"2023-11-02T17:30:00.000Z";9783
74;"2023-11-02T17:00:00.000Z";"2023-11-02T17:15:00.000Z";9814
74;"2023-11-02T16:45:00.000Z";"2023-11-02T17:00:00.000Z";9809
74;"2023-11-02T16:30:00.000Z";"2023-11-02T16:45:00.000Z";9823
74;"2023-11-02T16:15:00.000Z";"2023-11-02T16:30:00.000Z";9802
74;"2023-11-02T16:00:00.000Z";"2023-11-02T16:15:00.000Z";9748
74;"2023-11-02T15:45:00.000Z";"2023-11-02T16:00:00.000Z";9749
74;"2023-11-02T15:30:00.000Z";"2023-11-02T15:45:00.000Z";9758
74;"2023-11-02T15:15:00.000Z";"2023-11-02T15:30:00.000Z";9806
74;"2023-11-02T15:00:00.000Z";"2023-11-02T15:15:00.000Z";9598
74;"2023-11-02T14:45:00.000Z";"2023-11-02T15:00:00.000Z";9468
74;"2023-11-02T14:30:00.000Z";"2023-11-02T14:45:00.000Z";9428
74;"2023-11-02T14:15:00.000Z";"2023-11-02T14:30:00.000Z";9342
74;"2023-11-02T14:00:00.000Z";"2023-11-02T14:15:00.000Z";9296
74;"2023-11-02T13:45:00.000Z";"2023-11-02T14:00:00.000Z";9300
74;"2023-11-02T13:30:00.000Z";"2023-11-02T13:45:00.000Z";9264
74;"2023-11-02T13:15:00.000Z";"2023-11-02T13:30:00.000Z";9314
74;"2023-11-02T13:00:00.000Z";"2023-11-02T13:15:00.000Z";9218
74;"2023-11-02T12:45:00.000Z";"2023-11-02T13:00:00.000Z";9191
74;"2023-11-02T12:30:00.000Z";"2023-11-02T12:45:00.000Z";9132
74;"2023-11-02T12:15:00.000Z";"2023-11-02T12:30:00.000Z";9257
74;"2023-11-02T12:00:00.000Z";"2023-11-02T12:15:00.000Z";9230
74;"2023-11-02T11:45:00.000Z";"2023-11-02T12:00:00.000Z";9270
74;"2023-11-02T11:30:00.000Z";"2023-11-02T11:45:00.000Z";9308
74;"2023-11-02T11:15:00.000Z";"2023-11-02T11:30:00.000Z";9250
74;"2023-11-02T11:00:00.000Z";"2023-11-02T11:15:00.000Z";9218
74;"2023-11-02T10:45:00.000Z";"2023-11-02T11:00:00.000Z";9242
74;"2023-11-02T10:30:00.000Z";"2023-11-02T10:45:00.000Z";9341
74;"2023-11-02T10:15:00.000Z";"2023-11-02T10:30:00.000Z";9459
74;"2023-11-02T10:00:00.000Z";"2023-11-02T10:15:00.000Z";9531
74;"2023-11-02T09:45:00.000Z";"2023-11-02T10:00:00.000Z";9607
74;"2023-11-02T09:30:00.000Z";"2023-11-02T09:45:00.000Z";9731
74;"2023-11-02T09:15:00.000Z";"2023-11-02T09:30:00.000Z";9743
74;"2023-11-02T09:00:00.000Z";"2023-11-02T09:15:00.000Z";9781
74;"2023-11-02T08:45:00.000Z";"2023-11-02T09:00:00.000Z";9909
74;"2023-11-02T08:30:00.000Z";"2023-11-02T08:45:00.000Z";9909
74;"2023-11-02T08:15:00.000Z";"2023-11-02T08:30:00.000Z";9973
74;"2023-11-02T08:00:00.000Z";"2023-11-02T08:15:00.000Z";10097
74;"2023-11-02T07:45:00.000Z";"2023-11-02T08:00:00.000Z";10193
74;"2023-11-02T07:30:00.000Z";"2023-11-02T07:45:00.000Z";10206
74;"2023-11-02T07:15:00.000Z";"2023-11-02T07:30:00.000Z";10175
74;"2023-11-02T07:00:00.000Z";"2023-11-02T07:15:00.000Z";10068
74;"2023-11-02T06:45:00.000Z";"2023-11-02T07:00:00.000Z";10083
74;"2023-11-02T06:30:00.000Z";"2023-11-02T06:45:00.000Z";10068
74;"2023-11-02T06:15:00.000Z";"2023-11-02T06:30:00.000Z";10205
74;"2023-11-02T06:00:00.000Z";"2023-11-02T06:15:00.000Z";10239
74;"2023-11-02T05:45:00.000Z";"2023-11-02T06:00:00.000Z";10183
74;"2023-11-02T05:30:00.000Z";"2023-11-02T05:45:00.000Z";10207
74;"2023-11-02T05:15:00.000Z";"2023-11-02T05:30:00.000Z";10267
74;"2023-11-02T05:00:00.000Z";"2023-11-02T05:15:00.000Z";9930
74;"2023-11-02T04:45:00.000Z";"2023-11-02T05:00:00.000Z";9697
74;"2023-11-02T04:30:00.000Z";"2023-11-02T04:45:00.000Z";9893
74;"2023-11-02T04:15:00.000Z";"2023-11-02T04:30:00.000Z";9834
74;"2023-11-02T04:00:00.000Z";"2023-11-02T04:15:00.000Z";9589
74;"2023-11-02T03:45:00.000Z";"2023-11-02T04:00:00.000Z";9578
74;"2023-11-02T03:30:00.000Z";"2023-11-02T03:45:00.000Z";9630
74;"2023-11-02T03:15:00.000Z";"2023-11-02T03:30:00.000Z";9630
74;"2023-11-02T03:00:00.000Z";"2023-11-02T03:15:00.000Z";9682
74;"2023-11-02T02:45:00.000Z";"2023-11-02T03:00:00.000Z";9616
74;"2023-11-02T02:30:00.000Z";"2023-11-02T02:45:00.000Z";9576
74;"2023-11-02T02:15:00.000Z";"2023-11-02T02:30:00.000Z";9636
74;"2023-11-02T02:00:00.000Z";"2023-11-02T02:15:00.000Z";9703
74;"2023-11-02T01:45:00.000Z";"2023-11-02T02:00:00.000Z";9784
74;"2023-11-02T01:30:00.000Z";"2023-11-02T01:45:00.000Z";9817
74;"2023-11-02T01:15:00.000Z";"2023-11-02T01:30:00.000Z";9857
74;"2023-11-02T01:00:00.000Z";"2023-11-02T01:15:00.000Z";9813
74;"2023-11-02T00:45:00.000Z";"2023-11-02T01:00:00.000Z";9848
74;"2023-11-02T00:30:00.000Z";"2023-11-02T00:45:00.000Z";9802
74;"2023-11-02T00:15:00.000Z";"2023-11-02T00:30:00.000Z";9803
74;"2023-11-02T00:00:00.000Z";"2023-11-02T00:15:00.000Z";9932
74;"2023-11-01T23:45:00.000Z";"2023-11-02T00:00:00.000Z";9949
74;"2023-11-01T23:30:00.000Z";"2023-11-01T23:45:00.000Z";10026
74;"2023-11-01T23:15:00.000Z";"2023-11-01T23:30:00.000Z";10197
74;"2023-11-01T23:00:00.000Z";"2023-11-01T23:15:00.000Z";10361
74;"2023-11-01T22:45:00.000Z";"2023-11-01T23:00:00.000Z";10502
74;"2023-11-01T22:30:00.000Z";"2023-11-01T22:45:00.000Z";10594
74;"2023-11-01T22:15:00.000Z";"2023-11-01T22:30:00.000Z";10714
74;"2023-11-01T22:00:00.000Z";"2023-11-01T22:15:00.000Z";10782
74;"2023-11-01T21:45:00.000Z";"2023-11-01T22:00:00.000Z";10899
74;"2023-11-01T21:30:00.000Z";"2023-11-01T21:45:00.000Z";10986
74;"2023-11-01T21:15:00.000Z";"2023-11-01T21:30:00.000Z";11147
74;"2023-11-01T21:00:00.000Z";"2023-11-01T21:15:00.000Z";11167
74;"2023-11-01T20:45:00.000Z";"2023-11-01T21:00:00.000Z";11164
74;"2023-11-01T20:30:00.000Z";"2023-11-01T20:45:00.000Z";11294
74;"2023-11-01T20:15:00.000Z";"2023-11-01T20:30:00.000Z";11397
74;"2023-11-01T20:00:00.000Z";"2023-11-01T20:15:00.000Z";11368
74;"2023-11-01T19:45:00.000Z";"2023-11-01T20:00:00.000Z";11502
74;"2023-11-01T19:30:00.000Z";"2023-11-01T19:45:00.000Z";11618
74;"2023-11-01T19:15:00.000Z";"2023-11-01T19:30:00.000Z";11603
74;"2023-11-01T19:00:00.000Z";"2023-11-01T19:15:00.000Z";11738
74;"2023-11-01T18:45:00.000Z";"2023-11-01T19:00:00.000Z";11790
74;"2023-11-01T18:30:00.000Z";"2023-11-01T18:45:00.000Z";11867
74;"2023-11-01T18:15:00.000Z";"2023-11-01T18:30:00.000Z";11883
74;"2023-11-01T18:00:00.000Z";"2023-11-01T18:15:00.000Z";11916
74;"2023-11-01T17:45:00.000Z";"2023-11-01T18:00:00.000Z";11974
74;"2023-11-01T17:30:00.000Z";"2023-11-01T17:45:00.000Z";12015
74;"2023-11-01T17:15:00.000Z";"2023-11-01T17:30:00.000Z";12028
74;"2023-11-01T17:00:00.000Z";"2023-11-01T17:15:00.000Z";11994
74;"2023-11-01T16:45:00.000Z";"2023-11-01T17:00:00.000Z";12024
74;"2023-11-01T16:30:00.000Z";"2023-11-01T16:45:00.000Z";12038
74;"2023-11-01T16:15:00.000Z";"2023-11-01T16:30:00.000Z";12026
74;"2023-11-01T16:00:00.000Z";"2023-11-01T16:15:00.000Z";12093
74;"2023-11-01T15:45:00.000Z";"2023-11-01T16:00:00.000Z";12098
74;"2023-11-01T15:30:00.000Z";"2023-11-01T15:45:00.000Z";12062
74;"2023-11-01T15:15:00.000Z";"2023-11-01T15:30:00.000Z";12062
74;"2023-11-01T15:00:00.000Z";"2023-11-01T15:15:00.000Z";12128
74;"2023-11-01T14:45:00.000Z";"2023-11-01T15:00:00.000Z";12182
74;"2023-11-01T14:30:00.000Z";"2023-11-01T14:45:00.000Z";12164
74;"2023-11-01T14:15:00.000Z";"2023-11-01T14:30:00.000Z";12210
74;"2023-11-01T14:00:00.000Z";"2023-11-01T14:15:00.000Z";12191
74;"2023-11-01T13:45:00.000Z";"2023-11-01T14:00:00.000Z";12224
74;"2023-11-01T13:30:00.000Z";"2023-11-01T13:45:00.000Z";12351
74;"2023-11-01T13:15:00.000Z";"2023-11-01T13:30:00.000Z";12423
74;"2023-11-01T13:00:00.000Z";"2023-11-01T13:15:00.000Z";12400
74;"2023-11-01T12:45:00.000Z";"2023-11-01T13:00:00.000Z";12252
74;"2023-11-01T12:30:00.000Z";"2023-11-01T12:45:00.000Z";12248
74;"2023-11-01T12:15:00.000Z";"2023-11-01T12:30:00.000Z";12243
74;"2023-11-01T12:00:00.000Z";"2023-11-01T12:15:00.000Z";12235
74;"2023-11-01T11:45:00.000Z";"2023-11-01T12:00:00.000Z";12206
74;"2023-11-01T11:30:00.000Z";"2023-11-01T11:45:00.000Z";12232
74;"2023-11-01T11:15:00.000Z";"2023-11-01T11:30:00.000Z";12460
74;"2023-11-01T11:00:00.000Z";"2023-11-01T11:15:00.000Z";12292
74;"2023-11-01T10:45:00.000Z";"2023-11-01T11:00:00.000Z";12306
74;"2023-11-01T10:30:00.000Z";"2023-11-01T10:45:00.000Z";12379
74;"2023-11-01T10:15:00.000Z";"2023-11-01T10:30:00.000Z";12485
74;"2023-11-01T10:00:00.000Z";"2023-11-01T10:15:00.000Z";12415
74;"2023-11-01T09:45:00.000Z";"2023-11-01T10:00:00.000Z";12377
74;"2023-11-01T09:30:00.000Z";"2023-11-01T09:45:00.000Z";12346
74;"2023-11-01T09:15:00.000Z";"2023-11-01T09:30:00.000Z";12390
74;"2023-11-01T09:00:00.000Z";"2023-11-01T09:15:00.000Z";12404
74;"2023-11-01T08:45:00.000Z";"2023-11-01T09:00:00.000Z";12370
74;"2023-11-01T08:30:00.000Z";"2023-11-01T08:45:00.000Z";12325
74;"2023-11-01T08:15:00.000Z";"2023-11-01T08:30:00.000Z";12237
74;"2023-11-01T08:00:00.000Z";"2023-11-01T08:15:00.000Z";12231
74;"2023-11-01T07:45:00.000Z";"2023-11-01T08:00:00.000Z";12296
74;"2023-11-01T07:30:00.000Z";"2023-11-01T07:45:00.000Z";12324
74;"2023-11-01T07:15:00.000Z";"2023-11-01T07:30:00.000Z";12236
74;"2023-11-01T07:00:00.000Z";"2023-11-01T07:15:00.000Z";12267
74;"2023-11-01T06:45:00.000Z";"2023-11-01T07:00:00.000Z";12357
74;"2023-11-01T06:30:00.000Z";"2023-11-01T06:45:00.000Z";12414
74;"2023-11-01T06:15:00.000Z";"2023-11-01T06:30:00.000Z";12486
74;"2023-11-01T06:00:00.000Z";"2023-11-01T06:15:00.000Z";12508
74;"2023-11-01T05:45:00.000Z";"2023-11-01T06:00:00.000Z";12666
74;"2023-11-01T05:30:00.000Z";"2023-11-01T05:45:00.000Z";12689
74;"2023-11-01T05:15:00.000Z";"2023-11-01T05:30:00.000Z";12666
74;"2023-11-01T05:00:00.000Z";"2023-11-01T05:15:00.000Z";12657
74;"2023-11-01T04:45:00.000Z";"2023-11-01T05:00:00.000Z";12569
74;"2023-11-01T04:30:00.000Z";"2023-11-01T04:45:00.000Z";12537
74;"2023-11-01T04:15:00.000Z";"2023-11-01T04:30:00.000Z";12432
74;"2023-11-01T04:00:00.000Z";"2023-11-01T04:15:00.000Z";12320
74;"2023-11-01T03:45:00.000Z";"2023-11-01T04:00:00.000Z";12299
74;"2023-11-01T03:30:00.000Z";"2023-11-01T03:45:00.000Z";12200
74;"2023-11-01T03:15:00.000Z";"2023-11-01T03:30:00.000Z";12245
74;"2023-11-01T03:00:00.000Z";"2023-11-01T03:15:00.000Z";12104
74;"2023-11-01T02:45:00.000Z";"2023-11-01T03:00:00.000Z";12043
74;"2023-11-01T02:30:00.000Z";"2023-11-01T02:45:00.000Z";12084
74;"2023-11-01T02:15:00.000Z";"2023-11-01T02:30:00.000Z";11961
74;"2023-11-01T02:00:00.000Z";"2023-11-01T02:15:00.000Z";11908
74;"2023-11-01T01:45:00.000Z";"2023-11-01T02:00:00.000Z";11931
74;"2023-11-01T01:30:00.000Z";"2023-11-01T01:45:00.000Z";12006
74;"2023-11-01T01:15:00.000Z";"2023-11-01T01:30:00.000Z";12046
74;"2023-11-01T01:00:00.000Z";"2023-11-01T01:15:00.000Z";12173
74;"2023-11-01T00:45:00.000Z";"2023-11-01T01:00:00.000Z";12234
74;"2023-11-01T00:30:00.000Z";"2023-11-01T00:45:00.000Z";12405
74;"2023-11-01T00:15:00.000Z";"2023-11-01T00:30:00.000Z";12460
74;"2023-11-01T00:00:00.000Z";"2023-11-01T00:15:00.000Z";12535
74;"2023-10-31T23:45:00.000Z";"2023-11-01T00:00:00.000Z";12609
74;"2023-10-31T23:30:00.000Z";"2023-10-31T23:45:00.000Z";12586
74;"2023-10-31T23:15:00.000Z";"2023-10-31T23:30:00.000Z";12507
74;"2023-10-31T23:00:00.000Z";"2023-10-31T23:15:00.000Z";12635
74;"2023-10-31T22:45:00.000Z";"2023-10-31T23:00:00.000Z";12591
74;"2023-10-31T22:30:00.000Z";"2023-10-31T22:45:00.000Z";12649
74;"2023-10-31T22:15:00.000Z";"2023-10-31T22:30:00.000Z";12683
74;"2023-10-31T22:00:00.000Z";"2023-10-31T22:15:00.000Z";12536
74;"2023-10-31T21:45:00.000Z";"2023-10-31T22:00:00.000Z";12439
74;"2023-10-31T21:30:00.000Z";"2023-10-31T21:45:00.000Z";12481
74;"2023-10-31T21:15:00.000Z";"2023-10-31T21:30:00.000Z";12333
74;"2023-10-31T21:00:00.000Z";"2023-10-31T21:15:00.000Z";12106
74;"2023-10-31T20:45:00.000Z";"2023-10-31T21:00:00.000Z";12043
74;"2023-10-31T20:30:00.000Z";"2023-10-31T20:45:00.000Z";11945
74;"2023-10-31T20:15:00.000Z";"2023-10-31T20:30:00.000Z";11783
74;"2023-10-31T20:00:00.000Z";"2023-10-31T20:15:00.000Z";11464
74;"2023-10-31T19:45:00.000Z";"2023-10-31T20:00:00.000Z";11434
74;"2023-10-31T19:30:00.000Z";"2023-10-31T19:45:00.000Z";11396
74;"2023-10-31T19:15:00.000Z";"2023-10-31T19:30:00.000Z";11539
74;"2023-10-31T19:00:00.000Z";"2023-10-31T19:15:00.000Z";11666
74;"2023-10-31T18:45:00.000Z";"2023-10-31T19:00:00.000Z";11724
74;"2023-10-31T18:30:00.000Z";"2023-10-31T18:45:00.000Z";11809
74;"2023-10-31T18:15:00.000Z";"2023-10-31T18:30:00.000Z";11996
74;"2023-10-31T18:00:00.000Z";"2023-10-31T18:15:00.000Z";12116
74;"2023-10-31T17:45:00.000Z";"2023-10-31T18:00:00.000Z";12184
74;"2023-10-31T17:30:00.000Z";"2023-10-31T17:45:00.000Z";12140
74;"2023-10-31T17:15:00.000Z";"2023-10-31T17:30:00.000Z";12170
74;"2023-10-31T17:00:00.000Z";"2023-10-31T17:15:00.000Z";12180
74;"2023-10-31T16:45:00.000Z";"2023-10-31T17:00:00.000Z";11996
74;"2023-10-31T16:30:00.000Z";"2023-10-31T16:45:00.000Z";11884
74;"2023-10-31T16:15:00.000Z";"2023-10-31T16:30:00.000Z";11750
74;"2023-10-31T16:00:00.000Z";"2023-10-31T16:15:00.000Z";11759
74;"2023-10-31T15:45:00.000Z";"2023-10-31T16:00:00.000Z";11756
74;"2023-10-31T15:30:00.000Z";"2023-10-31T15:45:00.000Z";11609
74;"2023-10-31T15:15:00.000Z";"2023-10-31T15:30:00.000Z";11487
74;"2023-10-31T15:00:00.000Z";"2023-10-31T15:15:00.000Z";11428
74;"2023-10-31T14:45:00.000Z";"2023-10-31T15:00:00.000Z";11306
74;"2023-10-31T14:30:00.000Z";"2023-10-31T14:45:00.000Z";11232
74;"2023-10-31T14:15:00.000Z";"2023-10-31T14:30:00.000Z";11184
74;"2023-10-31T14:00:00.000Z";"2023-10-31T14:15:00.000Z";11114
74;"2023-10-31T13:45:00.000Z";"2023-10-31T14:00:00.000Z";10995
74;"2023-10-31T13:30:00.000Z";"2023-10-31T13:45:00.000Z";10917
74;"2023-10-31T13:15:00.000Z";"2023-10-31T13:30:00.000Z";10871
74;"2023-10-31T13:00:00.000Z";"2023-10-31T13:15:00.000Z";10845
74;"2023-10-31T12:45:00.000Z";"2023-10-31T13:00:00.000Z";10837
74;"2023-10-31T12:30:00.000Z";"2023-10-31T12:45:00.000Z";10776
74;"2023-10-31T12:15:00.000Z";"2023-10-31T12:30:00.000Z";10768
74;"2023-10-31T12:00:00.000Z";"2023-10-31T12:15:00.000Z";10735
74;"2023-10-31T11:45:00.000Z";"2023-10-31T12:00:00.000Z";10679
74;"2023-10-31T11:30:00.000Z";"2023-10-31T11:45:00.000Z";10609
74;"2023-10-31T11:15:00.000Z";"2023-10-31T11:30:00.000Z";10655
74;"2023-10-31T11:00:00.000Z";"2023-10-31T11:15:00.000Z";10629
74;"2023-10-31T10:45:00.000Z";"2023-10-31T11:00:00.000Z";10658
74;"2023-10-31T10:30:00.000Z";"2023-10-31T10:45:00.000Z";10605
74;"2023-10-31T10:15:00.000Z";"2023-10-31T10:30:00.000Z";10627
74;"2023-10-31T10:00:00.000Z";"2023-10-31T10:15:00.000Z";10663
74;"2023-10-31T09:45:00.000Z";"2023-10-31T10:00:00.000Z";10725
74;"2023-10-31T09:30:00.000Z";"2023-10-31T09:45:00.000Z";10768
74;"2023-10-31T09:15:00.000Z";"2023-10-31T09:30:00.000Z";10802
74;"2023-10-31T09:00:00.000Z";"2023-10-31T09:15:00.000Z";10797
74;"2023-10-31T08:45:00.000Z";"2023-10-31T09:00:00.000Z";10805
74;"2023-10-31T08:30:00.000Z";"2023-10-31T08:45:00.000Z";10877
74;"2023-10-31T08:15:00.000Z";"2023-10-31T08:30:00.000Z";10868
74;"2023-10-31T08:00:00.000Z";"2023-10-31T08:15:00.000Z";10840
74;"2023-10-31T07:45:00.000Z";"2023-10-31T08:00:00.000Z";10877
74;"2023-10-31T07:30:00.000Z";"2023-10-31T07:45:00.000Z";10957
74;"2023-10-31T07:15:00.000Z";"2023-10-31T07:30:00.000Z";10899
